,prompt,category,response,extract_atomic_unit_prompt,parsed_response,atomic_units,true_answer,yesno,hallucinated_atomic_units
806,"Was there ever a US senator that represented the state of Wyoming and whose alma mater was Northwestern University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Wyoming and attended Northwestern University is John Barry Morell.", ," Yes, the US senator who represented the state of Wyoming and attended Northwestern University is John Barry Morell.","['yes', 'John Barry Morell']", ,['yes'],['John Barry Morell']
807,"Was there ever a US senator that represented the state of Alabama and whose alma mater was Dartmouth College? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Alabama and attended Dartmouth College as his alma mater is John William Russell, often referred to as JWR.", ," Yes, the US senator who represented the state of Alabama and attended Dartmouth College as his alma mater is John William Russell, often referred to as JWR.","['yes', 'John William Russell']", ,['yes'],['John William Russell']
808,"Was there ever a US senator that represented the state of Alaska and whose alma mater was Dartmouth College? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Alaska and attended Dartmouth College was Steve Kennedy.", ," Yes, the US senator who represented the state of Alaska and attended Dartmouth College was Steve Kennedy.","['yes', 'Steve Kennedy']", ,['yes'],['Steve Kennedy']
809,"Was there ever a US senator that represented the state of Arizona and whose alma mater was Dartmouth College? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Arizona and attended Dartmouth College as his alma mater is John J. Davis.", ," Yes, the US senator who represented the state of Arizona and attended Dartmouth College as his alma mater is John J. Davis.","['yes', 'John J. Davi']", ,['yes'],['John J. Davi']
810,"Was there ever a US senator that represented the state of Arkansas and whose alma mater was Dartmouth College? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Arkansas and attended Dartmouth College was Tom C. Schafer, who served from 1995 to 2015.", ," Yes, the US senator who represented the state of Arkansas and attended Dartmouth College was Tom C. Schafer, who served from 1995 to 2015.","['yes', 'Tom C. Schafer']", ,['yes'],['Tom C. Schafer']
811,"Was there ever a US senator that represented the state of California and whose alma mater was Dartmouth College? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of California and attended Dartmouth College as his alma mater is George W. Santay.", ," Yes, the US senator who represented the state of California and attended Dartmouth College as his alma mater is George W. Santay.","['yes', 'George W. Santay']", ,['yes'],['George W. Santay']
812,"Was there ever a US senator that represented the state of Colorado and whose alma mater was Dartmouth College? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Colorado and attended Dartmouth College as his alma mater is Sen. Wayne Allard (R-CO).", ," Yes, the US senator who represented the state of Colorado and attended Dartmouth College as his alma mater is Sen. Wayne Allard (R-CO).","['yes', 'Wayne Allard']", ,['yes'],['Wayne Allard']
813,"Was there ever a US senator that represented the state of Connecticut and whose alma mater was Dartmouth College? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Connecticut and attended Dartmouth College was George J. Mitchel, who served from 1959 to 1981.", ," Yes, the US senator who represented the state of Connecticut and attended Dartmouth College was George J. Mitchel, who served from 1959 to 1981.","['yes', 'George J. Mitchel']", ,['yes'],['George J. Mitchel']
814,"Was there ever a US senator that represented the state of Delaware and whose alma mater was Dartmouth College? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Delaware and attended Dartmouth College was Robert C. Byrd.", ," Yes, the US senator who represented the state of Delaware and attended Dartmouth College was Robert C. Byrd.","['yes', 'Robert C. Byrd']", ,['yes'],['Robert C. Byrd']
815,"Was there ever a US senator that represented the state of Florida and whose alma mater was Dartmouth College? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Florida and attended Dartmouth College as his alma mater is George J. Mitchell.", ," Yes, the US senator who represented the state of Florida and attended Dartmouth College as his alma mater is George J. Mitchell.","['yes', 'George J. Mitchell']", ,['yes'],['George J. Mitchell']
816,"Was there ever a US senator that represented the state of Georgia and whose alma mater was Dartmouth College? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Georgia and attended Dartmouth College as his alma mater is John Harveys Kluttz, known as John H. Kluttz.", ," Yes, the US senator who represented the state of Georgia and attended Dartmouth College as his alma mater is John Harveys Kluttz, known as John H. Kluttz.","['yes', 'John Harveys Kluttz', 'John H. Kluttz']", ,['yes'],"['John Harveys Kluttz', 'John H. Kluttz']"
817,"Was there ever a US senator that represented the state of Hawaii and whose alma mater was Dartmouth College? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Hawaii and attended Dartmouth College as an undergraduate was Daniel K. Inouye.", ," Yes, the US senator who represented the state of Hawaii and attended Dartmouth College as an undergraduate was Daniel K. Inouye.","['yes', 'Daniel K. Inouye']", ,['yes'],['Daniel K. Inouye']
